user_nickname, title, likes, not_likes, publish_date, url, views
mirwin,Bakura_Ryoo,2530,5566,2024-02-02,https://en.wikipedia.org/wiki/Bakura_Ryoo,8096.0
johnsonmegan,Pascali_di_Cagliari,3860,8247,2021-09-05,,12107.0
stephanie45,Villanueva_(album),3252,3243,2021-06-23,https://en.wikipedia.org/wiki/Villanueva_(album),6495.0
diana58,Luki,6893,7463,2022-03-19,https://en.wikipedia.org/wiki/Luki,14356.0
carl02,Electrical_alternans,2558,7854,2023-06-16,https://en.wikipedia.org/wiki/Electrical_alternans,10412.0
barbarawheeler,Jacob_steinhardt,8127,1328,2023-01-06,https://en.wikipedia.org/wiki/Jacob_steinhardt,9455.0
nthomas,Kingdom_of_Albania_(1272-1368),3134,6475,2024-06-04,https://en.wikipedia.org/wiki/Kingdom_of_Albania_(1272-1368),9609.0
ryan94,"Daniel_Boone_Hotel_(Boone,_North_Carolina)",8822,1107,2025-05-22,"https://en.wikipedia.org/wiki/Daniel_Boone_Hotel_(Boone,_North_Carolina)",
carrterri,WVOO-LP,4701,5155,2025-01-08,,9856.0
kelly56,Dahira_rebeccae,4978,5963,2022-02-14,https://en.wikipedia.org/wiki/Dahira_rebeccae,
jenniferwalker,Blades_of_glory,3345,9530,2021-11-22,https://en.wikipedia.org/wiki/Blades_of_glory,
speterson,Bishopric_of_La_Spezia-Sarzana-Brugnato,6407,4160,2024-07-08,https://en.wikipedia.org/wiki/Bishopric_of_La_Spezia-Sarzana-Brugnato,10567.0
kroberts,"Colin_Graham_(footballer,_born_1958)",4155,1939,2025-05-24,"https://en.wikipedia.org/wiki/Colin_Graham_(footballer,_born_1958)",6094.0
leefrank,USS_Seagull_(AT-141),2130,6227,2022-09-09,https://en.wikipedia.org/wiki/USS_Seagull_(AT-141),8357.0
linda59,Libby_Zion,8064,9449,2021-03-26,https://en.wikipedia.org/wiki/Libby_Zion,17513.0
acombs,Manor_of_Santa_Catarina,2901,4940,2025-06-25,https://en.wikipedia.org/wiki/Manor_of_Santa_Catarina,7841.0
mcisneros,M-107,6331,8012,2025-08-04,,14343.0
zachary23,Gonas,2665,5193,2024-01-21,https://en.wikipedia.org/wiki/Gonas,
hayesbrandon,Pygospila_thyralis,4439,3022,2021-11-21,https://en.wikipedia.org/wiki/Pygospila_thyralis,7461.0
leeangela,Diary_of_a_Madman_(song),8193,8605,2023-03-03,https://en.wikipedia.org/wiki/Diary_of_a_Madman_(song),16798.0
kimpatricia,Marie_Smith_(disambiguation),5505,3651,2023-02-17,https://en.wikipedia.org/wiki/Marie_Smith_(disambiguation),9156.0
smithandrew,SSSS,3157,4479,2023-07-13,,7636.0
nicole26,AbdulMutallab,2193,3602,2022-02-28,https://en.wikipedia.org/wiki/AbdulMutallab,
toni90,East_Ely_Depot,8169,2116,2023-01-07,https://en.wikipedia.org/wiki/East_Ely_Depot,10285.0
yateslori,Polymixis_xanthomista,3652,1342,2020-12-23,https://en.wikipedia.org/wiki/Polymixis_xanthomista,4994.0
andrewyang,Lombard_(grape),6919,5926,2024-12-05,https://en.wikipedia.org/wiki/Lombard_(grape),12845.0
johnsonsharon,Off_to_the_Races_(film),6192,4340,2023-01-15,https://en.wikipedia.org/wiki/Off_to_the_Races_(film),
tmcclain,Salamandra_Costera,3516,4556,2023-01-05,https://en.wikipedia.org/wiki/Salamandra_Costera,8072.0
nathanwilliams,"Cherance,_Sarthe",3551,8739,2025-08-16,"https://en.wikipedia.org/wiki/Cherance,_Sarthe",
scottjohnson,Aubisque,4450,4347,2025-09-27,https://en.wikipedia.org/wiki/Aubisque,8797.0
simmonsbrandon,"Quidhampton,_Wiltshire",9204,9261,2025-03-18,"https://en.wikipedia.org/wiki/Quidhampton,_Wiltshire",18465.0
jeffreyreese,Frederic_Mesot,1116,2322,2022-08-24,https://en.wikipedia.org/wiki/Frederic_Mesot,3438.0
joshua96,Probuphine,2183,1472,2023-11-24,https://en.wikipedia.org/wiki/Probuphine,3655.0
sarah24,New_York_Route_384,9679,9930,2024-07-03,https://en.wikipedia.org/wiki/New_York_Route_384,19609.0
khamilton,Agim_Krasniqi,8868,2438,2025-07-13,https://en.wikipedia.org/wiki/Agim_Krasniqi,11306.0
tmcclain,Fearns,6221,9447,2022-08-31,https://en.wikipedia.org/wiki/Fearns,15668.0
robert07,CNI_(disambiguation),1987,5234,2025-07-30,https://en.wikipedia.org/wiki/CNI_(disambiguation),7221.0
nbraun,Ed_Burke,9663,8514,2025-10-13,https://en.wikipedia.org/wiki/Ed_Burke,18177.0
larsonerin,Chemalskii,2044,1936,2025-11-13,https://en.wikipedia.org/wiki/Chemalskii,3980.0
sarawilliams,White_City_Stadium_(Nottingham),7671,5814,2024-08-08,https://en.wikipedia.org/wiki/White_City_Stadium_(Nottingham),
ramirezjeffrey,"Radostowo,_Pomeranian_Voivodeship",8693,6460,2024-04-08,"https://en.wikipedia.org/wiki/Radostowo,_Pomeranian_Voivodeship",15153.0
dennis38,Bristol_Type_144,3167,9116,2023-06-08,https://en.wikipedia.org/wiki/Bristol_Type_144,12283.0
timothy62,Kario_Salem,6582,7678,2022-01-31,https://en.wikipedia.org/wiki/Kario_Salem,
stacey29,The_White_Juga,9078,9135,2024-05-03,https://en.wikipedia.org/wiki/The_White_Juga,
xgutierrez,Harold_J_Brodie,1989,4248,2021-12-20,https://en.wikipedia.org/wiki/Harold_J_Brodie,6237.0
morenorobert,Emil_Wutzky,2619,5453,2024-05-22,https://en.wikipedia.org/wiki/Emil_Wutzky,
martin31,Braille_pattern_dots-124,9499,8136,2024-10-02,https://en.wikipedia.org/wiki/Braille_pattern_dots-124,17635.0
erika18,Golf_(Gameboy_game),8783,3379,2023-09-19,https://en.wikipedia.org/wiki/Golf_(Gameboy_game),12162.0
spowell,Marcos_Roberto_Pereira_dos_Santos,9241,4784,2022-09-19,https://en.wikipedia.org/wiki/Marcos_Roberto_Pereira_dos_Santos,14025.0
pmoreno,Vrenna,6269,8113,2022-02-10,https://en.wikipedia.org/wiki/Vrenna,14382.0
michael70,Edwin_Rivas,6795,2664,2021-03-11,https://en.wikipedia.org/wiki/Edwin_Rivas,9459.0
donnarivera,Spin_(1995_film),6809,7913,2022-01-03,https://en.wikipedia.org/wiki/Spin_(1995_film),14722.0
william42,Katie_Kauffman,4704,5712,2022-04-08,https://en.wikipedia.org/wiki/Katie_Kauffman,10416.0
lpalmer,Overdraft_fee,3861,5477,2023-07-30,https://en.wikipedia.org/wiki/Overdraft_fee,9338.0
cruzkatherine,2003_Copa_Peru,5850,9277,2024-09-22,https://en.wikipedia.org/wiki/2003_Copa_Peru,15127.0
sandrajohnson,Gertruida_Walhof,9160,4306,2025-10-20,https://en.wikipedia.org/wiki/Gertruida_Walhof,13466.0
michelleolson,Bahabon,2529,3624,2021-08-16,https://en.wikipedia.org/wiki/Bahabon,6153.0
gonzalezanthony,Korean_people_in_Indonesia,7051,4387,2024-06-13,https://en.wikipedia.org/wiki/Korean_people_in_Indonesia,
eddiehanson,Joanna_Painter_Waddill,9186,5949,2022-08-31,https://en.wikipedia.org/wiki/Joanna_Painter_Waddill,15135.0
joseph67,Scrophularia_villosa,9868,8157,2021-06-22,,18025.0
danielmurray,Sclater_Baronets,8827,4680,2022-12-18,https://en.wikipedia.org/wiki/Sclater_Baronets,
dana28,"Robert_Sackville-West,_7th_Baron_Sackville",5991,4852,2024-04-07,"https://en.wikipedia.org/wiki/Robert_Sackville-West,_7th_Baron_Sackville",10843.0
troypetersen,Citadel_of_Amman,3454,8455,2023-01-10,https://en.wikipedia.org/wiki/Citadel_of_Amman,
mjohnson,Michael_Hutchison_(priest),2871,5871,2025-10-12,https://en.wikipedia.org/wiki/Michael_Hutchison_(priest),8742.0
julie57,Mai_Gondrani,1602,6110,2025-03-05,https://en.wikipedia.org/wiki/Mai_Gondrani,
nicholas59,Jubilee_Football_Club,2340,1705,2023-11-27,https://en.wikipedia.org/wiki/Jubilee_Football_Club,4045.0
angelakeller,Thrashbird,9521,9348,2023-09-04,https://en.wikipedia.org/wiki/Thrashbird,18869.0
kevin38,Isabella_of_Bavaria-Ingolstadt,5634,1930,2023-08-14,https://en.wikipedia.org/wiki/Isabella_of_Bavaria-Ingolstadt,7564.0
bsweeney,Arline_Fisch,7276,2742,2024-07-05,https://en.wikipedia.org/wiki/Arline_Fisch,10018.0
fcarlson,Noel_Edmonds,5012,6995,2025-02-23,https://en.wikipedia.org/wiki/Noel_Edmonds,12007.0
erica87,Close_You_Eyes_and_Close_To_Me,5713,2365,2024-07-14,,
averyadam,Pascaline_Louvrier,6059,7028,2022-04-08,,13087.0
rebeccasanford,Girlfriend_(Wings_song),6634,6962,2023-01-08,https://en.wikipedia.org/wiki/Girlfriend_(Wings_song),13596.0
jose44,Notorized,9436,2789,2022-12-09,https://en.wikipedia.org/wiki/Notorized,12225.0
alvinmorgan,Nobody_Else_But_Me,7981,5682,2022-04-01,https://en.wikipedia.org/wiki/Nobody_Else_But_Me,13663.0
yateslori,Postpartum_physiological_changes,4608,9047,2022-08-26,https://en.wikipedia.org/wiki/Postpartum_physiological_changes,13655.0
cheryl40,Carabayos,7448,2215,2023-10-01,https://en.wikipedia.org/wiki/Carabayos,9663.0
allenpark,AeroTech,8975,3546,2025-01-08,https://en.wikipedia.org/wiki/AeroTech,12521.0
sarah63,Kurow_commune,9437,3880,2023-02-20,,
ubaxter,David_Bottrill,6925,1992,2023-11-10,https://en.wikipedia.org/wiki/David_Bottrill,8917.0
kelly56,Bridgemary_School,9778,5548,2024-05-25,https://en.wikipedia.org/wiki/Bridgemary_School,15326.0
ucruz,Sam_Keen,2136,9837,2025-04-19,https://en.wikipedia.org/wiki/Sam_Keen,11973.0
qmartinez,Cortinarius_atroviolaceus,2032,7419,2023-01-06,https://en.wikipedia.org/wiki/Cortinarius_atroviolaceus,
sandra12,Friends_of_Barnes_Common,1649,8695,2024-05-21,https://en.wikipedia.org/wiki/Friends_of_Barnes_Common,10344.0
theresacook,Johnny_Moscardini,5157,3868,2022-11-08,https://en.wikipedia.org/wiki/Johnny_Moscardini,
kari73,Thomas_Hruz,9829,9934,2021-03-01,https://en.wikipedia.org/wiki/Thomas_Hruz,19763.0
adrianamontes,Asianet_ujala_film_awards_2010,1912,5412,2023-02-15,,7324.0
oschultz,Katholieke_Volkspartij,8078,9158,2022-11-11,https://en.wikipedia.org/wiki/Katholieke_Volkspartij,17236.0
tprice,"Adams_County_Courthouse_(Decatur,_Indiana)",5262,5273,2023-06-12,,10535.0
nrobinson,"Council_of_Aquileia,_579",8880,9722,2024-12-19,"https://en.wikipedia.org/wiki/Council_of_Aquileia,_579",18602.0
aguilarjohnny,U.S._Army_Intelligence_and_Security_Command,6668,2524,2025-06-13,https://en.wikipedia.org/wiki/U.S._Army_Intelligence_and_Security_Command,
williamdavis,Hakon_Skogseid,6656,2328,2023-03-12,https://en.wikipedia.org/wiki/Hakon_Skogseid,
cooperroger,British_146th_Infantry_Brigade,5117,2784,2022-11-06,,7901.0
edward81,Max_Headroom:_20_Minutes_into_the_Future,9251,5120,2021-12-19,,14371.0
hermanbrianna,Marsolan,4181,3851,2025-06-01,https://en.wikipedia.org/wiki/Marsolan,8032.0
thomashill,Fred_Goudon,5181,3125,2023-01-21,https://en.wikipedia.org/wiki/Fred_Goudon,
mannrobert,Nine_grade_controller_system,7539,9387,2025-01-21,https://en.wikipedia.org/wiki/Nine_grade_controller_system,
karenmiller,Warning_system,8060,3116,2022-03-31,https://en.wikipedia.org/wiki/Warning_system,11176.0
richard01,Oneworld_Management_Company_Ltd,7953,8559,2021-02-23,https://en.wikipedia.org/wiki/Oneworld_Management_Company_Ltd,
wjohnson,Michelle_Duff,9597,1608,2020-12-03,https://en.wikipedia.org/wiki/Michelle_Duff,
jnolan,The_weather_in_Gothenburg,4809,5765,2024-12-28,https://en.wikipedia.org/wiki/The_weather_in_Gothenburg,10574.0
wbradley,Yokanga,3630,2084,2024-01-03,https://en.wikipedia.org/wiki/Yokanga,5714.0
xwarren,Muscular_process_of_arytenoid_cartilage,6057,6366,2021-02-14,https://en.wikipedia.org/wiki/Muscular_process_of_arytenoid_cartilage,
jason31,List_of_years_in_Bolivia,8440,7645,2023-01-25,https://en.wikipedia.org/wiki/List_of_years_in_Bolivia,16085.0
bernard48,Derrick_Harriott,9793,2045,2020-12-06,https://en.wikipedia.org/wiki/Derrick_Harriott,11838.0
ooconnell,Carlos_Saura,5498,4058,2025-06-13,https://en.wikipedia.org/wiki/Carlos_Saura,9556.0
dawn53,The_Meal_at_the_House_of_Simon_the_Pharisee,4323,8919,2022-06-01,,13242.0
mikaylacrosby,Gherkhlar,6839,5933,2021-07-19,https://en.wikipedia.org/wiki/Gherkhlar,12772.0
mary72,THE_VOICE_(disambiguation),8445,5413,2021-05-11,https://en.wikipedia.org/wiki/THE_VOICE_(disambiguation),13858.0
jeffreytaylor,55_Stories_from_the_New_Yorker,5607,2525,2021-01-19,https://en.wikipedia.org/wiki/55_Stories_from_the_New_Yorker,8132.0
fsalas,Prison_Dodgeball,4371,9950,2022-04-08,https://en.wikipedia.org/wiki/Prison_Dodgeball,14321.0
kimscott,Balj_ibn_Bishr_al-Qushayri,6645,6129,2023-01-08,https://en.wikipedia.org/wiki/Balj_ibn_Bishr_al-Qushayri,12774.0
gonzalezkeith,Jacques_Lusseyran,3980,9483,2022-09-03,https://en.wikipedia.org/wiki/Jacques_Lusseyran,13463.0
zjames,Franz_Xaver_Sussmayer,3515,2362,2023-11-02,,
anne72,Kabuliwallah_(disambiguation),4030,5633,2020-12-27,https://en.wikipedia.org/wiki/Kabuliwallah_(disambiguation),9663.0
jason66,Wenas_Wildlife_Area,4433,3912,2021-10-11,https://en.wikipedia.org/wiki/Wenas_Wildlife_Area,8345.0
samantha21,ISDB,3080,7412,2023-11-12,https://en.wikipedia.org/wiki/ISDB,
marcia44,Aethelwine_of_Sceldeforde,4499,8904,2020-11-20,,13403.0
brittany84,Malgobekskiy_District,7186,8350,2023-10-06,https://en.wikipedia.org/wiki/Malgobekskiy_District,
jasonwagner,Youngnam_Theological_College_and_Seminary,9241,9805,2022-10-12,https://en.wikipedia.org/wiki/Youngnam_Theological_College_and_Seminary,19046.0
sandersmichael,Wyatt_Earp,7385,6800,2025-04-10,https://en.wikipedia.org/wiki/Wyatt_Earp,14185.0
kthomas,The_Seventh_Python,9383,6103,2024-11-04,,15486.0
jessica72,Richardson_Clover,5416,4547,2021-05-09,https://en.wikipedia.org/wiki/Richardson_Clover,9963.0
erin75,List_of_Scheduled_Castes_in_Uttar_Pradesh,8936,2209,2023-04-30,https://en.wikipedia.org/wiki/List_of_Scheduled_Castes_in_Uttar_Pradesh,11145.0
jnolan,ZON_TV_Cabo,2872,2241,2021-12-04,https://en.wikipedia.org/wiki/ZON_TV_Cabo,5113.0
padillajeremy,Seidakhmedli,1879,1540,2022-04-17,https://en.wikipedia.org/wiki/Seidakhmedli,
caitlin62,Pamali,8218,8849,2024-06-05,https://en.wikipedia.org/wiki/Pamali,
allison48,Little_Mahantango_Creek,2582,8517,2024-09-10,https://en.wikipedia.org/wiki/Little_Mahantango_Creek,
cberger,Joseph_Ibn_Tibbon,7618,3786,2022-02-17,https://en.wikipedia.org/wiki/Joseph_Ibn_Tibbon,11404.0
colemanjames,Kim_Kyong_Hwa,4774,5542,2021-03-09,https://en.wikipedia.org/wiki/Kim_Kyong_Hwa,
ftrevino,List_of_people_from_Lleida,2687,5795,2021-11-29,https://en.wikipedia.org/wiki/List_of_people_from_Lleida,8482.0
kevin38,Omersbach,8987,8865,2023-09-29,https://en.wikipedia.org/wiki/Omersbach,17852.0
irich,Offensive_Backfield,8901,2056,2023-05-12,https://en.wikipedia.org/wiki/Offensive_Backfield,
qpena,Wilhelm_Haferkamp,7437,6462,2022-09-06,https://en.wikipedia.org/wiki/Wilhelm_Haferkamp,13899.0
zgarcia,Denis_Ryan_(footballer),7369,6465,2024-11-02,https://en.wikipedia.org/wiki/Denis_Ryan_(footballer),13834.0
santiagokathy,Jon_Culshaw,7941,7977,2024-03-27,https://en.wikipedia.org/wiki/Jon_Culshaw,
brucerichard,Met-art.com,2414,5262,2021-01-29,https://en.wikipedia.org/wiki/Met-art.com,7676.0
wpacheco,Mamlachti_dati,4487,1492,2025-04-25,https://en.wikipedia.org/wiki/Mamlachti_dati,5979.0
contrerasgabriel,"List_of_municipalities_in_Mato_Grosso_(MT),_Brazil",9472,6207,2024-05-07,"https://en.wikipedia.org/wiki/List_of_municipalities_in_Mato_Grosso_(MT),_Brazil",15679.0
taylorandrea,296_AD,4855,5376,2024-01-22,https://en.wikipedia.org/wiki/296_AD,10231.0
kelly11,Democratic_Fellowship_of_Vojvodina_Hungarians,3116,5124,2025-01-25,,8240.0
hamptonrobert,Dasa_pushpa,6195,1706,2022-09-23,https://en.wikipedia.org/wiki/Dasa_pushpa,7901.0
ubrooks,Mephitidae,6885,5505,2024-05-03,https://en.wikipedia.org/wiki/Mephitidae,
hallchristina,"Cappelle-la-Grande,_Nord-Pas-de-Calais",3918,7426,2022-03-09,"https://en.wikipedia.org/wiki/Cappelle-la-Grande,_Nord-Pas-de-Calais",11344.0
brian33,Hard_News_:_The_Scandals_at_The_New_York_Times_and_Their_Meaning_for_American_Media,3706,6079,2025-05-17,https://en.wikipedia.org/wiki/Hard_News_:_The_Scandals_at_The_New_York_Times_and_Their_Meaning_for_American_Media,9785.0
ulang,Joseph_Kessler,7862,4752,2021-02-09,https://en.wikipedia.org/wiki/Joseph_Kessler,12614.0
michelleolson,Calosoma_eversmanni,4532,9652,2023-08-04,https://en.wikipedia.org/wiki/Calosoma_eversmanni,14184.0
gwilson,Acacus_(disambiguation),1105,9268,2024-05-09,https://en.wikipedia.org/wiki/Acacus_(disambiguation),10373.0
kimpatricia,LAES_(disambiguation),6840,6439,2024-12-21,https://en.wikipedia.org/wiki/LAES_(disambiguation),
christophersmith,U.S._Customshouse_(Providence),3163,5208,2021-07-21,https://en.wikipedia.org/wiki/U.S._Customshouse_(Providence),
jonathan18,174th_Tactical_Fighter_Squadron,7304,5579,2025-03-02,https://en.wikipedia.org/wiki/174th_Tactical_Fighter_Squadron,12883.0
jmitchell,Demet_Evgar,1491,8249,2023-10-19,https://en.wikipedia.org/wiki/Demet_Evgar,
shelbyhaynes,Allexton,5635,5096,2025-08-26,https://en.wikipedia.org/wiki/Allexton,10731.0
kmack,Deaths_in_587,8701,9833,2025-03-03,https://en.wikipedia.org/wiki/Deaths_in_587,18534.0
kellyjoshua,Luxomni,5891,7682,2021-12-13,,13573.0
ycollins,Adouakouakro,5238,7076,2023-12-09,,12314.0
qhudson,Density_slicing,7459,8987,2025-09-24,https://en.wikipedia.org/wiki/Density_slicing,16446.0
hawkinsmatthew,Bure_(Diocese),4224,8767,2022-03-08,https://en.wikipedia.org/wiki/Bure_(Diocese),12991.0
qlewis,"List_of_cities,_towns_and_villages_in_Cameroon",9016,9171,2022-11-19,"https://en.wikipedia.org/wiki/List_of_cities,_towns_and_villages_in_Cameroon",18187.0
gonzaleschris,Demographics_of_Tatarstan,9027,2220,2023-01-17,https://en.wikipedia.org/wiki/Demographics_of_Tatarstan,11247.0
mariapacheco,39th_Information_Operations_Squadron,7873,1011,2021-01-16,,
karen20,Airtransivoire,1704,8044,2025-08-22,https://en.wikipedia.org/wiki/Airtransivoire,9748.0
millerkimberly,"Drummullan,_County_Londonderry",9348,5493,2025-09-21,"https://en.wikipedia.org/wiki/Drummullan,_County_Londonderry",14841.0
jlucas,Tancrede_Boucher_de_Grosbois,9032,3339,2021-11-23,https://en.wikipedia.org/wiki/Tancrede_Boucher_de_Grosbois,12371.0
carsonedward,Bangko_sentral_ng_pilipinas,7606,6672,2023-08-12,https://en.wikipedia.org/wiki/Bangko_sentral_ng_pilipinas,14278.0
chasebaker,Moscow_State_University_for_International_Relations,7954,2533,2023-03-13,https://en.wikipedia.org/wiki/Moscow_State_University_for_International_Relations,
perezevelyn,Namida_no_Kisetsu,6034,4278,2021-10-06,https://en.wikipedia.org/wiki/Namida_no_Kisetsu,10312.0
erikaherring,Crossharbour_and_London_Arena_DLR_station,2378,2827,2024-06-29,https://en.wikipedia.org/wiki/Crossharbour_and_London_Arena_DLR_station,5205.0
amy23,"International_Union_of_Mine,_Mill_and_Smelter_Workers,_Local_890",4270,6524,2022-03-06,"https://en.wikipedia.org/wiki/International_Union_of_Mine,_Mill_and_Smelter_Workers,_Local_890",10794.0
wroberson,Jin_dynasty,6919,1570,2025-10-13,https://en.wikipedia.org/wiki/Jin_dynasty,8489.0
brenda21,Eye_of_the_Beholder_(Aladdin),5380,3359,2022-08-20,https://en.wikipedia.org/wiki/Eye_of_the_Beholder_(Aladdin),8739.0
sallyferguson,Usyk,5497,1933,2024-07-15,https://en.wikipedia.org/wiki/Usyk,7430.0
emoore,Invariance_(physics),6289,9867,2021-12-27,https://en.wikipedia.org/wiki/Invariance_(physics),16156.0
moonjessica,Stefan_Meusburger,3725,8338,2025-11-08,https://en.wikipedia.org/wiki/Stefan_Meusburger,12063.0
robertjones,Mississippi_Flotilla,2784,5673,2023-12-11,https://en.wikipedia.org/wiki/Mississippi_Flotilla,8457.0
linda63,Johnny_Gill_(1983_album),8338,6728,2025-01-22,https://en.wikipedia.org/wiki/Johnny_Gill_(1983_album),15066.0
ramirezjennifer,Ama_language_(Sudan),8824,5750,2021-05-19,https://en.wikipedia.org/wiki/Ama_language_(Sudan),14574.0
johnsonsharon,Arne_Rettedal,5748,8699,2022-06-09,https://en.wikipedia.org/wiki/Arne_Rettedal,14447.0
myerskeith,Estonia_in_the_Eurovision_Song_Contest_2015,6357,1114,2023-10-25,https://en.wikipedia.org/wiki/Estonia_in_the_Eurovision_Song_Contest_2015,7471.0
pbailey,Aceh_National_Party,8355,5155,2023-12-11,https://en.wikipedia.org/wiki/Aceh_National_Party,13510.0
elijahfarley,Li_Ku,7755,9569,2023-12-24,,17324.0
jmitchell,Getting_There_(film),7030,4219,2023-12-15,,11249.0
penamichael,Anzac_rifle_range,8529,6686,2022-10-01,https://en.wikipedia.org/wiki/Anzac_rifle_range,15215.0
richardleblanc,Nagalim,6119,6552,2023-07-16,https://en.wikipedia.org/wiki/Nagalim,
qprice,Royal_Thai_Air_Force_Commando_Company,1494,2574,2022-06-05,https://en.wikipedia.org/wiki/Royal_Thai_Air_Force_Commando_Company,4068.0
troypetersen,Llanharan,8212,8810,2025-04-21,https://en.wikipedia.org/wiki/Llanharan,17022.0
gonzalezandrew,Handwoordeboek_van_die_Afrikaanse_Taal,6366,7584,2024-08-27,https://en.wikipedia.org/wiki/Handwoordeboek_van_die_Afrikaanse_Taal,13950.0
warrenjason,2016-17_FK_Sarajevo_season,1377,4177,2023-08-26,,5554.0
christophersmith,Grass_Warbler,9466,7792,2023-09-14,https://en.wikipedia.org/wiki/Grass_Warbler,
rrussell,Smilodectes_gracilis,9632,1925,2022-08-28,https://en.wikipedia.org/wiki/Smilodectes_gracilis,
brian21,Bouchaib_Abdelhadi,2158,5360,2021-07-20,https://en.wikipedia.org/wiki/Bouchaib_Abdelhadi,7518.0
lindamorton,Marinus_Canning,1918,5096,2022-09-22,https://en.wikipedia.org/wiki/Marinus_Canning,7014.0
stevenbaker,Timothy_Twostroke,8493,3221,2021-05-01,https://en.wikipedia.org/wiki/Timothy_Twostroke,11714.0
kevinsimon,1257_(year),5090,2860,2021-03-19,https://en.wikipedia.org/wiki/1257_(year),
pfoster,Pentjak_Silat,2787,9075,2021-05-04,https://en.wikipedia.org/wiki/Pentjak_Silat,11862.0
simsjacob,Fagaras_Mountains,8219,9687,2024-05-04,https://en.wikipedia.org/wiki/Fagaras_Mountains,17906.0
julie57,Samia_Ghadie,6542,1949,2023-06-22,https://en.wikipedia.org/wiki/Samia_Ghadie,
jgaines,Tillakaratne_Dilshan,4895,1912,2021-08-25,https://en.wikipedia.org/wiki/Tillakaratne_Dilshan,6807.0
clarkjennifer,Free_store_(programming),5853,4160,2021-05-30,https://en.wikipedia.org/wiki/Free_store_(programming),10013.0
natalie18,1989_in_Philippine_television,5271,6961,2022-12-23,https://en.wikipedia.org/wiki/1989_in_Philippine_television,12232.0
donnamyers,Languages_of_the_Federated_States_of_Micronesia,7798,2167,2023-09-26,https://en.wikipedia.org/wiki/Languages_of_the_Federated_States_of_Micronesia,9965.0
pereztamara,Sisters_of_Our_Lady_of_the_Missions,9156,3650,2022-01-25,https://en.wikipedia.org/wiki/Sisters_of_Our_Lady_of_the_Missions,12806.0
sarah05,"North_Cherry_Street_(Hammond,_Louisiana)",9848,4672,2020-12-25,,14520.0
